date,open,high,low,close,volume
2025-11-11 09:15:00+05:30,1854.0,1854.0,1845.0,1850.0,3145
2025-11-11 09:16:00+05:30,1848.1,1850.5,1848.0,1848.8,2308
2025-11-11 09:17:00+05:30,1847.1,1849.9,1847.0,1848.6,1108
2025-11-11 09:18:00+05:30,1849.3,1849.9,1847.7,1847.7,1282
2025-11-11 09:19:00+05:30,1847.2,1850.9,1846.1,1846.1,1837
2025-11-11 09:20:00+05:30,1847.0,1848.0,1846.0,1847.6,228
2025-11-11 09:21:00+05:30,1846.4,1847.9,1846.4,1847.8,62
2025-11-11 09:22:00+05:30,1846.0,1846.0,1844.6,1845.0,1532
2025-11-11 09:23:00+05:30,1845.0,1846.0,1845.0,1845.3,3417
2025-11-11 09:24:00+05:30,1845.1,1846.0,1845.0,1845.0,874
2025-11-11 09:25:00+05:30,1845.0,1846.0,1845.0,1845.8,319
2025-11-11 09:26:00+05:30,1846.0,1846.7,1845.2,1845.2,860
2025-11-11 09:27:00+05:30,1845.2,1845.3,1845.2,1845.3,715
2025-11-11 09:28:00+05:30,1845.3,1845.3,1845.0,1845.3,1241
2025-11-11 09:29:00+05:30,1845.3,1845.7,1845.3,1845.4,116
2025-11-11 09:30:00+05:30,1845.4,1845.4,1845.2,1845.4,156
2025-11-11 09:31:00+05:30,1845.4,1845.4,1845.4,1845.4,190
2025-11-11 09:32:00+05:30,1845.4,1845.5,1845.2,1845.4,134
2025-11-11 09:33:00+05:30,1845.4,1845.4,1842.1,1842.1,1000
2025-11-11 09:34:00+05:30,1842.1,1843.3,1841.2,1842.7,597
2025-11-11 09:35:00+05:30,1843.3,1844.5,1842.8,1844.5,99
2025-11-11 09:36:00+05:30,1844.4,1844.4,1842.1,1843.0,2164
2025-11-11 09:37:00+05:30,1843.0,1843.0,1842.3,1843.0,269
2025-11-11 09:38:00+05:30,1843.0,1843.0,1842.3,1842.4,93
2025-11-11 09:39:00+05:30,1842.5,1842.8,1842.1,1842.1,368
2025-11-11 09:40:00+05:30,1842.1,1842.1,1840.1,1840.6,1322
2025-11-11 09:41:00+05:30,1840.6,1841.2,1840.6,1841.2,240
2025-11-11 09:42:00+05:30,1841.2,1842.3,1841.2,1842.3,278
2025-11-11 09:43:00+05:30,1842.3,1843.0,1840.9,1842.6,1367
2025-11-11 09:44:00+05:30,1841.7,1842.9,1841.3,1842.9,147
2025-11-11 09:45:00+05:30,1841.8,1843.7,1841.8,1843.3,50
2025-11-11 09:46:00+05:30,1843.3,1843.3,1842.5,1842.5,88
2025-11-11 09:47:00+05:30,1842.5,1844.5,1842.5,1844.4,954
2025-11-11 09:48:00+05:30,1844.7,1844.7,1842.5,1842.5,1990
2025-11-11 09:49:00+05:30,1842.5,1843.2,1842.5,1842.5,260
2025-11-11 09:50:00+05:30,1842.8,1842.8,1841.6,1841.6,401
2025-11-11 09:51:00+05:30,1841.6,1842.0,1841.2,1841.5,533
2025-11-11 09:52:00+05:30,1841.5,1841.5,1840.9,1840.9,88
2025-11-11 09:53:00+05:30,1840.9,1841.4,1840.5,1841.4,213
2025-11-11 09:54:00+05:30,1841.4,1842.4,1840.5,1841.2,1183
2025-11-11 09:55:00+05:30,1841.2,1841.2,1840.6,1840.6,84
2025-11-11 09:56:00+05:30,1840.6,1840.7,1840.5,1840.7,159
2025-11-11 09:57:00+05:30,1840.7,1841.8,1840.7,1840.7,51
2025-11-11 09:58:00+05:30,1841.8,1841.8,1840.3,1840.6,660
2025-11-11 09:59:00+05:30,1841.8,1842.0,1840.8,1841.0,132
2025-11-11 10:00:00+05:30,1842.1,1842.1,1840.6,1840.6,276
2025-11-11 10:01:00+05:30,1841.0,1841.2,1840.3,1841.0,274
2025-11-11 10:02:00+05:30,1841.0,1841.0,1840.1,1841.0,72
