date,open,high,low,close,volume
2025-11-20 09:50:00+05:30,1132.0,1132.8,1131.1,1131.1,3796
2025-11-20 09:51:00+05:30,1131.1,1131.3,1130.0,1131.1,1756
2025-11-20 09:52:00+05:30,1131.1,1132.0,1131.1,1132.0,909
2025-11-20 09:53:00+05:30,1132.0,1132.0,1123.5,1124.1,17687
2025-11-20 09:54:00+05:30,1123.7,1124.0,1122.6,1123.3,7202
2025-11-20 09:55:00+05:30,1123.4,1124.6,1122.0,1124.6,3031
2025-11-20 09:56:00+05:30,1124.7,1126.8,1124.6,1126.8,2169
2025-11-20 09:57:00+05:30,1126.8,1128.0,1126.8,1127.6,945
2025-11-20 09:58:00+05:30,1127.6,1128.1,1126.5,1127.9,2986
2025-11-20 09:59:00+05:30,1127.9,1127.9,1124.0,1125.0,6670
2025-11-20 10:00:00+05:30,1125.0,1126.8,1124.3,1125.9,3497
2025-11-20 10:01:00+05:30,1125.9,1126.2,1125.6,1125.6,766
2025-11-20 10:02:00+05:30,1125.6,1126.5,1125.0,1125.3,3109
2025-11-20 10:03:00+05:30,1125.3,1125.3,1123.9,1124.6,1006
2025-11-20 10:04:00+05:30,1124.6,1125.9,1124.6,1125.9,2087
2025-11-20 10:05:00+05:30,1125.9,1125.9,1125.3,1125.6,288
2025-11-20 10:06:00+05:30,1125.6,1126.0,1125.2,1125.4,746
2025-11-20 10:07:00+05:30,1125.9,1126.2,1124.6,1126.0,1289
2025-11-20 10:08:00+05:30,1125.5,1125.9,1125.5,1125.9,528
2025-11-20 10:09:00+05:30,1125.9,1126.3,1124.6,1126.3,2111
2025-11-20 10:10:00+05:30,1126.3,1128.2,1126.3,1128.2,1025
2025-11-20 10:11:00+05:30,1128.2,1128.2,1126.3,1126.3,476
2025-11-20 10:12:00+05:30,1126.3,1126.3,1125.0,1125.6,640
2025-11-20 10:13:00+05:30,1125.6,1126.1,1125.1,1125.8,735
2025-11-20 10:14:00+05:30,1125.6,1126.7,1125.6,1126.2,1081
2025-11-20 10:15:00+05:30,1126.6,1127.1,1126.3,1126.6,258
2025-11-20 10:16:00+05:30,1126.8,1127.2,1126.3,1127.2,1816
2025-11-20 10:17:00+05:30,1126.8,1127.1,1126.4,1126.5,707
2025-11-20 10:18:00+05:30,1126.6,1126.6,1126.3,1126.6,524
2025-11-20 10:19:00+05:30,1126.6,1126.6,1125.8,1125.8,735
2025-11-20 10:20:00+05:30,1125.8,1125.9,1125.1,1125.5,550
2025-11-20 10:21:00+05:30,1125.5,1125.9,1125.3,1125.8,645
2025-11-20 10:22:00+05:30,1125.8,1126.0,1125.3,1126.0,1261
2025-11-20 10:23:00+05:30,1126.0,1126.3,1125.6,1126.0,530
2025-11-20 10:24:00+05:30,1126.0,1126.0,1125.2,1125.7,708
2025-11-20 10:25:00+05:30,1125.7,1125.7,1124.4,1124.9,1954
2025-11-20 10:26:00+05:30,1124.9,1126.0,1124.2,1125.8,1089
2025-11-20 10:27:00+05:30,1125.8,1125.8,1124.1,1124.8,955
2025-11-20 10:28:00+05:30,1124.8,1125.1,1124.3,1124.9,442
2025-11-20 10:29:00+05:30,1124.9,1125.3,1124.2,1125.3,1134
2025-11-20 10:30:00+05:30,1125.3,1125.5,1125.0,1125.5,740
2025-11-20 10:31:00+05:30,1125.4,1125.5,1123.4,1123.5,3065
2025-11-20 10:32:00+05:30,1123.5,1123.9,1122.2,1123.0,2852
2025-11-20 10:33:00+05:30,1123.0,1123.3,1122.9,1123.2,418
2025-11-20 10:34:00+05:30,1123.1,1123.2,1123.1,1123.2,255
2025-11-20 10:35:00+05:30,1123.2,1123.8,1123.0,1123.6,485
2025-11-20 10:36:00+05:30,1123.1,1123.1,1121.0,1121.6,3230
2025-11-20 10:37:00+05:30,1121.6,1121.6,1121.1,1121.5,716
2025-11-20 10:38:00+05:30,1121.6,1121.6,1120.0,1120.0,3357
2025-11-20 10:39:00+05:30,1120.1,1120.6,1120.0,1120.5,2604
2025-11-20 10:40:00+05:30,1120.5,1121.5,1120.5,1121.5,868
2025-11-20 10:41:00+05:30,1121.5,1121.5,1120.8,1121.3,391
2025-11-20 10:42:00+05:30,1121.3,1121.4,1120.4,1121.0,1181
2025-11-20 10:43:00+05:30,1120.5,1120.8,1119.2,1119.7,3738
2025-11-20 10:44:00+05:30,1119.7,1120.5,1119.0,1119.4,553
2025-11-20 10:45:00+05:30,1119.4,1121.3,1117.6,1121.0,8449
2025-11-20 10:46:00+05:30,1121.0,1121.0,1120.1,1121.0,2601
2025-11-20 10:47:00+05:30,1121.2,1121.4,1120.6,1121.1,2621
2025-11-20 10:48:00+05:30,1121.1,1121.4,1120.1,1120.5,284
2025-11-20 10:49:00+05:30,1120.5,1120.5,1119.5,1120.1,1305
2025-11-20 10:50:00+05:30,1120.1,1120.2,1119.8,1120.1,405
2025-11-20 10:51:00+05:30,1120.0,1120.0,1119.1,1119.1,722
2025-11-20 10:52:00+05:30,1119.1,1119.9,1119.0,1119.7,478
2025-11-20 10:53:00+05:30,1119.6,1119.6,1118.1,1118.5,1706
2025-11-20 10:54:00+05:30,1118.5,1119.6,1117.6,1119.2,2354
2025-11-20 10:55:00+05:30,1119.2,1119.3,1118.4,1119.0,666
2025-11-20 10:56:00+05:30,1119.2,1120.2,1119.0,1120.2,1170
2025-11-20 10:57:00+05:30,1120.0,1120.6,1119.5,1120.5,1418
2025-11-20 10:58:00+05:30,1120.5,1122.9,1120.0,1122.4,3696
2025-11-20 10:59:00+05:30,1122.4,1123.3,1121.7,1122.8,1320
2025-11-20 11:00:00+05:30,1122.8,1122.8,1122.5,1122.6,864
2025-11-20 11:01:00+05:30,1122.2,1122.6,1122.2,1122.5,137
2025-11-20 11:02:00+05:30,1122.5,1122.5,1122.2,1122.2,289
2025-11-20 11:03:00+05:30,1122.2,1122.4,1122.2,1122.4,141
2025-11-20 11:04:00+05:30,1122.4,1122.4,1122.2,1122.3,332
2025-11-20 11:05:00+05:30,1122.3,1122.9,1122.2,1122.9,540
2025-11-20 11:06:00+05:30,1122.8,1123.2,1122.4,1123.0,241
2025-11-20 11:07:00+05:30,1123.0,1123.5,1122.7,1123.2,955
2025-11-20 11:08:00+05:30,1123.2,1123.3,1121.7,1122.9,1037
2025-11-20 11:09:00+05:30,1122.9,1122.9,1122.5,1122.5,129
2025-11-20 11:10:00+05:30,1122.5,1122.7,1122.3,1122.3,271
2025-11-20 11:11:00+05:30,1122.3,1126.0,1122.3,1125.5,5682
2025-11-20 11:12:00+05:30,1125.5,1125.6,1125.1,1125.6,218
2025-11-20 11:13:00+05:30,1125.7,1125.7,1122.5,1122.5,946
2025-11-20 11:14:00+05:30,1122.5,1122.5,1122.2,1122.5,872
2025-11-20 11:15:00+05:30,1122.5,1122.5,1121.0,1121.0,1747
2025-11-20 11:16:00+05:30,1121.1,1121.1,1120.5,1121.0,867
2025-11-20 11:17:00+05:30,1121.0,1121.2,1120.7,1120.9,356
2025-11-20 11:18:00+05:30,1120.9,1120.9,1120.5,1120.6,204
2025-11-20 11:19:00+05:30,1120.6,1121.8,1120.0,1121.4,2178
2025-11-20 11:20:00+05:30,1121.4,1121.5,1120.5,1121.5,826
2025-11-20 11:21:00+05:30,1121.5,1121.9,1121.2,1121.5,1917
2025-11-20 11:22:00+05:30,1121.5,1124.2,1121.4,1124.0,1130
2025-11-20 11:23:00+05:30,1124.0,1124.7,1123.9,1124.0,1246
2025-11-20 11:24:00+05:30,1124.0,1125.9,1123.9,1125.9,1723
2025-11-20 11:25:00+05:30,1125.9,1125.9,1125.5,1125.7,490
2025-11-20 11:26:00+05:30,1125.7,1125.8,1125.4,1125.4,1028
2025-11-20 11:27:00+05:30,1125.4,1125.5,1125.2,1125.5,690
2025-11-20 11:28:00+05:30,1125.5,1125.8,1125.1,1125.6,131
2025-11-20 11:29:00+05:30,1125.6,1126.9,1125.6,1125.9,1310
2025-11-20 11:30:00+05:30,1125.9,1126.7,1125.9,1126.1,315
2025-11-20 11:31:00+05:30,1126.1,1126.8,1125.5,1126.3,776
2025-11-20 11:32:00+05:30,1126.3,1127.0,1126.3,1126.9,1397
2025-11-20 11:33:00+05:30,1126.9,1127.0,1126.5,1127.0,660
2025-11-20 11:34:00+05:30,1127.0,1128.0,1126.9,1128.0,723
2025-11-20 11:35:00+05:30,1128.0,1128.0,1126.9,1127.6,1378
2025-11-20 11:36:00+05:30,1127.6,1128.0,1127.0,1127.5,720
2025-11-20 11:37:00+05:30,1127.5,1127.5,1126.8,1127.0,255
2025-11-20 11:38:00+05:30,1127.0,1127.0,1126.2,1127.0,878
2025-11-20 11:39:00+05:30,1127.0,1127.8,1127.0,1127.7,546
2025-11-20 11:40:00+05:30,1127.6,1128.0,1127.2,1127.8,298
2025-11-20 11:41:00+05:30,1127.8,1128.0,1127.3,1128.0,265
2025-11-20 11:42:00+05:30,1128.0,1128.0,1127.2,1127.4,263
2025-11-20 11:43:00+05:30,1127.4,1127.4,1126.5,1127.3,741
2025-11-20 11:44:00+05:30,1127.3,1127.3,1127.0,1127.0,327
2025-11-20 11:45:00+05:30,1127.0,1127.0,1126.5,1127.0,141
2025-11-20 11:46:00+05:30,1127.0,1127.0,1126.5,1126.9,336
2025-11-20 11:47:00+05:30,1126.9,1126.9,1126.0,1126.8,980
2025-11-20 11:48:00+05:30,1126.8,1127.6,1126.5,1127.5,1419
2025-11-20 11:49:00+05:30,1127.5,1128.0,1127.5,1127.8,90
2025-11-20 11:50:00+05:30,1127.8,1128.0,1127.8,1127.9,226
2025-11-20 11:51:00+05:30,1127.9,1128.3,1127.8,1128.1,493
2025-11-20 11:52:00+05:30,1128.1,1128.8,1128.1,1128.1,1170
2025-11-20 11:53:00+05:30,1128.1,1129.0,1128.1,1129.0,557
2025-11-20 11:54:00+05:30,1129.1,1129.5,1128.5,1129.5,427
2025-11-20 11:55:00+05:30,1129.5,1129.9,1129.4,1129.8,340
2025-11-20 11:56:00+05:30,1129.8,1129.9,1128.5,1129.2,530
2025-11-20 11:57:00+05:30,1129.2,1129.3,1128.7,1129.3,912
2025-11-20 11:58:00+05:30,1129.3,1129.4,1129.3,1129.3,166
2025-11-20 11:59:00+05:30,1129.3,1129.4,1129.3,1129.4,216
2025-11-20 12:00:00+05:30,1129.4,1129.8,1129.3,1129.6,555
2025-11-20 12:01:00+05:30,1129.6,1129.7,1129.2,1129.6,963
2025-11-20 12:02:00+05:30,1129.6,1129.6,1128.7,1128.7,587
2025-11-20 12:03:00+05:30,1128.7,1129.5,1126.6,1129.0,5395
2025-11-20 12:04:00+05:30,1129.0,1129.0,1128.4,1128.7,366
2025-11-20 12:05:00+05:30,1128.7,1128.7,1128.2,1128.7,453
2025-11-20 12:06:00+05:30,1128.7,1129.0,1128.3,1128.9,301
2025-11-20 12:07:00+05:30,1128.9,1128.9,1128.0,1128.1,154
2025-11-20 12:08:00+05:30,1128.1,1128.4,1128.0,1128.4,274
2025-11-20 12:09:00+05:30,1128.4,1128.4,1127.9,1128.0,536
2025-11-20 12:10:00+05:30,1128.0,1128.2,1128.0,1128.2,94
2025-11-20 12:11:00+05:30,1128.2,1128.3,1127.4,1128.2,999
2025-11-20 12:12:00+05:30,1128.2,1128.5,1127.6,1128.4,471
2025-11-20 12:13:00+05:30,1128.4,1128.5,1127.8,1128.4,523
2025-11-20 12:14:00+05:30,1128.4,1128.4,1127.8,1128.4,93
2025-11-20 12:15:00+05:30,1128.4,1128.5,1128.3,1128.4,264
2025-11-20 12:16:00+05:30,1128.8,1128.9,1128.8,1128.9,85
2025-11-20 12:17:00+05:30,1128.9,1128.9,1128.1,1128.1,112
2025-11-20 12:18:00+05:30,1128.1,1128.8,1127.7,1128.8,683
2025-11-20 12:19:00+05:30,1128.8,1129.0,1127.8,1128.8,609
2025-11-20 12:20:00+05:30,1128.8,1128.8,1127.0,1127.6,7934
2025-11-20 12:21:00+05:30,1127.6,1129.0,1127.6,1128.5,1317
2025-11-20 12:22:00+05:30,1128.5,1128.5,1127.5,1128.0,407
2025-11-20 12:23:00+05:30,1128.0,1128.0,1126.8,1127.0,3322
2025-11-20 12:24:00+05:30,1127.0,1128.0,1126.5,1128.0,338
2025-11-20 12:25:00+05:30,1128.0,1128.0,1127.6,1127.9,811
2025-11-20 12:26:00+05:30,1127.9,1129.4,1127.7,1129.1,1258
2025-11-20 12:27:00+05:30,1129.1,1129.9,1129.1,1129.5,907
2025-11-20 12:28:00+05:30,1129.5,1130.7,1129.4,1130.7,2081
2025-11-20 12:29:00+05:30,1130.7,1133.6,1130.2,1133.6,41387
2025-11-20 12:30:00+05:30,1134.0,1134.1,1132.8,1132.8,8325
2025-11-20 12:31:00+05:30,1132.8,1134.0,1132.8,1133.8,879
2025-11-20 12:32:00+05:30,1133.8,1134.6,1133.4,1134.3,5940
2025-11-20 12:33:00+05:30,1134.0,1134.2,1133.3,1133.8,822
2025-11-20 12:34:00+05:30,1133.4,1134.8,1133.3,1134.7,15516
2025-11-20 12:35:00+05:30,1134.7,1134.7,1133.8,1134.0,2136
2025-11-20 12:36:00+05:30,1134.0,1134.0,1133.5,1133.7,1465
2025-11-20 12:37:00+05:30,1133.7,1134.0,1133.7,1133.9,3366
2025-11-20 12:38:00+05:30,1133.9,1134.1,1133.7,1134.0,9010
2025-11-20 12:39:00+05:30,1134.0,1135.9,1134.0,1135.7,5996
2025-11-20 12:40:00+05:30,1135.7,1137.0,1135.7,1137.0,2292
2025-11-20 12:41:00+05:30,1137.0,1138.0,1137.0,1138.0,6575
2025-11-20 12:42:00+05:30,1137.9,1138.9,1137.1,1137.8,9579
2025-11-20 12:43:00+05:30,1137.8,1138.3,1137.2,1138.0,1509
2025-11-20 12:44:00+05:30,1138.0,1138.6,1137.5,1138.6,12486
2025-11-20 12:45:00+05:30,1138.6,1139.9,1138.2,1139.8,5790
2025-11-20 12:46:00+05:30,1139.8,1140.0,1139.4,1139.9,6812
2025-11-20 12:47:00+05:30,1141.0,1141.0,1139.7,1140.5,8977
2025-11-20 12:48:00+05:30,1140.5,1141.6,1140.0,1141.3,11190
2025-11-20 12:49:00+05:30,1141.3,1142.5,1141.3,1141.8,15743
2025-11-20 12:50:00+05:30,1141.8,1142.1,1141.3,1141.3,4577
2025-11-20 12:51:00+05:30,1141.3,1143.7,1141.0,1141.3,18504
2025-11-20 12:52:00+05:30,1141.3,1141.3,1138.5,1138.5,29483
2025-11-20 12:53:00+05:30,1138.5,1139.3,1138.1,1138.5,2714
2025-11-20 12:54:00+05:30,1138.5,1139.6,1136.3,1136.5,6272
2025-11-20 12:55:00+05:30,1136.5,1137.4,1135.7,1136.4,5578
2025-11-20 12:56:00+05:30,1136.4,1137.0,1135.5,1135.5,11776
2025-11-20 12:57:00+05:30,1135.5,1137.0,1135.5,1136.8,731
2025-11-20 12:58:00+05:30,1136.8,1137.3,1136.0,1137.1,4738
2025-11-20 12:59:00+05:30,1137.1,1137.5,1136.7,1137.5,772
2025-11-20 13:00:00+05:30,1137.5,1141.0,1137.3,1140.9,39337
2025-11-20 13:01:00+05:30,1140.9,1142.0,1140.4,1141.4,3450
2025-11-20 13:02:00+05:30,1140.8,1142.1,1140.6,1141.4,10602
2025-11-20 13:03:00+05:30,1141.4,1142.5,1140.8,1142.3,5434
2025-11-20 13:04:00+05:30,1142.3,1142.5,1141.4,1141.5,4953
2025-11-20 13:05:00+05:30,1141.5,1143.3,1141.5,1143.3,654
2025-11-20 13:06:00+05:30,1143.0,1143.4,1142.3,1142.3,3732
2025-11-20 13:07:00+05:30,1142.3,1143.5,1142.3,1143.5,1742
2025-11-20 13:08:00+05:30,1142.7,1143.5,1142.6,1143.5,8605
2025-11-20 13:09:00+05:30,1143.1,1143.9,1142.0,1142.9,12773
2025-11-20 13:10:00+05:30,1142.9,1143.3,1142.3,1142.6,1160
2025-11-20 13:11:00+05:30,1142.6,1143.1,1142.5,1142.9,310
2025-11-20 13:12:00+05:30,1142.9,1142.9,1142.0,1142.2,993
2025-11-20 13:13:00+05:30,1142.2,1142.7,1139.2,1139.3,48539
2025-11-20 13:14:00+05:30,1139.3,1139.9,1137.7,1137.7,2445
2025-11-20 13:15:00+05:30,1138.0,1138.2,1136.1,1136.7,11262
2025-11-20 13:16:00+05:30,1136.7,1137.2,1136.7,1137.0,821
2025-11-20 13:17:00+05:30,1137.0,1137.9,1136.6,1136.8,1025
2025-11-20 13:18:00+05:30,1137.4,1137.7,1136.6,1137.0,2559
2025-11-20 13:19:00+05:30,1137.0,1137.8,1137.0,1137.7,316
2025-11-20 13:20:00+05:30,1137.7,1138.5,1136.9,1137.8,6541
2025-11-20 13:21:00+05:30,1137.8,1138.2,1137.2,1138.0,788
2025-11-20 13:22:00+05:30,1138.0,1138.2,1137.3,1137.9,640
2025-11-20 13:23:00+05:30,1137.9,1138.8,1137.9,1138.0,11543
2025-11-20 13:24:00+05:30,1138.0,1138.8,1138.0,1138.7,4808
2025-11-20 13:25:00+05:30,1138.7,1138.7,1136.7,1136.9,10221
2025-11-20 13:26:00+05:30,1136.9,1137.8,1136.8,1137.6,805
2025-11-20 13:27:00+05:30,1137.6,1137.7,1137.0,1137.0,1161
2025-11-20 13:28:00+05:30,1137.0,1137.5,1136.7,1137.4,12213
2025-11-20 13:29:00+05:30,1137.4,1137.4,1136.9,1137.0,1027
2025-11-20 13:30:00+05:30,1137.0,1137.4,1136.0,1136.4,3948
2025-11-20 13:31:00+05:30,1136.9,1137.3,1136.3,1137.2,562
2025-11-20 13:32:00+05:30,1137.2,1137.2,1135.3,1135.3,1023
2025-11-20 13:33:00+05:30,1136.0,1136.0,1131.6,1131.7,6457
2025-11-20 13:34:00+05:30,1132.3,1134.5,1131.7,1134.5,3634
2025-11-20 13:35:00+05:30,1133.7,1134.4,1133.1,1134.2,6259
2025-11-20 13:36:00+05:30,1134.3,1135.5,1134.3,1135.5,4788
2025-11-20 13:37:00+05:30,1135.5,1135.8,1134.4,1135.1,1766
2025-11-20 13:38:00+05:30,1135.1,1135.8,1134.8,1135.4,2210
2025-11-20 13:39:00+05:30,1135.4,1135.4,1134.1,1134.1,4069
2025-11-20 13:40:00+05:30,1134.1,1138.5,1133.3,1135.4,7116
2025-11-20 13:41:00+05:30,1135.4,1135.8,1134.9,1134.9,356
2025-11-20 13:42:00+05:30,1134.9,1135.6,1134.9,1135.0,222
2025-11-20 13:43:00+05:30,1135.0,1136.3,1135.0,1136.0,379
2025-11-20 13:44:00+05:30,1135.6,1137.3,1135.6,1136.5,816
2025-11-20 13:45:00+05:30,1136.5,1137.2,1136.5,1136.7,138
2025-11-20 13:46:00+05:30,1136.7,1137.2,1136.0,1136.7,669
2025-11-20 13:47:00+05:30,1136.7,1136.7,1135.7,1136.0,355
2025-11-20 13:48:00+05:30,1136.0,1136.3,1135.6,1136.0,310
2025-11-20 13:49:00+05:30,1136.0,1136.3,1136.0,1136.1,182
2025-11-20 13:50:00+05:30,1136.1,1136.3,1135.9,1135.9,378
2025-11-20 13:51:00+05:30,1135.9,1136.0,1135.4,1135.4,204
2025-11-20 13:52:00+05:30,1135.4,1136.5,1135.4,1136.0,1024
2025-11-20 13:53:00+05:30,1136.0,1136.6,1136.0,1136.5,274
2025-11-20 13:54:00+05:30,1136.5,1136.5,1135.4,1135.4,556
2025-11-20 13:55:00+05:30,1135.4,1136.0,1135.4,1135.8,187
2025-11-20 13:56:00+05:30,1135.8,1136.0,1135.8,1135.8,198
2025-11-20 13:57:00+05:30,1135.8,1138.8,1135.7,1138.5,3358
2025-11-20 13:58:00+05:30,1138.5,1138.6,1138.1,1138.1,345
2025-11-20 13:59:00+05:30,1138.1,1138.7,1138.1,1138.6,122
2025-11-20 14:00:00+05:30,1138.3,1139.8,1138.3,1139.8,1959
2025-11-20 14:01:00+05:30,1139.8,1139.8,1139.5,1139.7,179
2025-11-20 14:02:00+05:30,1139.7,1140.0,1139.0,1139.3,1654
2025-11-20 14:03:00+05:30,1139.3,1139.5,1139.0,1139.0,108
2025-11-20 14:04:00+05:30,1139.0,1139.4,1139.0,1139.0,99
2025-11-20 14:05:00+05:30,1139.0,1139.3,1139.0,1139.3,106
2025-11-20 14:06:00+05:30,1139.3,1139.5,1139.0,1139.4,469
2025-11-20 14:07:00+05:30,1139.4,1139.5,1139.0,1139.2,588
2025-11-20 14:08:00+05:30,1139.2,1139.2,1139.0,1139.2,328
2025-11-20 14:09:00+05:30,1139.2,1139.2,1139.0,1139.0,451
2025-11-20 14:10:00+05:30,1139.0,1139.2,1139.0,1139.0,183
2025-11-20 14:11:00+05:30,1139.0,1139.9,1139.0,1139.4,1338
2025-11-20 14:12:00+05:30,1139.4,1140.0,1139.3,1139.3,464
2025-11-20 14:13:00+05:30,1139.3,1139.8,1139.0,1139.0,1401
2025-11-20 14:14:00+05:30,1139.0,1139.7,1139.0,1139.3,141
2025-11-20 14:15:00+05:30,1139.3,1139.6,1139.3,1139.3,269
2025-11-20 14:16:00+05:30,1139.3,1139.6,1139.3,1139.6,410
2025-11-20 14:17:00+05:30,1139.6,1139.6,1139.5,1139.6,404
2025-11-20 14:18:00+05:30,1139.6,1139.6,1138.5,1138.9,1588
2025-11-20 14:19:00+05:30,1138.9,1138.9,1138.5,1138.5,176
2025-11-20 14:20:00+05:30,1138.5,1138.5,1137.3,1137.7,5706
2025-11-20 14:21:00+05:30,1137.7,1138.5,1137.4,1138.5,357
2025-11-20 14:22:00+05:30,1138.5,1140.0,1138.0,1139.6,2152
2025-11-20 14:23:00+05:30,1139.7,1139.9,1139.5,1139.5,610
2025-11-20 14:24:00+05:30,1139.5,1140.7,1139.5,1140.7,1797
2025-11-20 14:25:00+05:30,1140.7,1140.9,1140.7,1140.9,455
2025-11-20 14:26:00+05:30,1140.9,1140.9,1140.8,1140.8,298
2025-11-20 14:27:00+05:30,1140.8,1141.0,1140.6,1141.0,2067
2025-11-20 14:28:00+05:30,1141.0,1142.5,1140.7,1142.4,1927
2025-11-20 14:29:00+05:30,1142.4,1142.4,1141.5,1141.5,1300
2025-11-20 14:30:00+05:30,1141.6,1142.4,1141.5,1142.0,1361
2025-11-20 14:31:00+05:30,1142.0,1142.0,1141.0,1142.0,1290
2025-11-20 14:32:00+05:30,1141.5,1142.0,1141.5,1141.8,218
2025-11-20 14:33:00+05:30,1141.8,1141.8,1141.6,1141.6,397
2025-11-20 14:34:00+05:30,1141.6,1141.6,1140.3,1140.3,3320
2025-11-20 14:35:00+05:30,1140.1,1140.7,1138.7,1140.7,3735
2025-11-20 14:36:00+05:30,1140.7,1142.1,1140.0,1142.0,2737
2025-11-20 14:37:00+05:30,1142.0,1142.4,1140.0,1141.0,2692
2025-11-20 14:38:00+05:30,1141.0,1142.1,1141.0,1142.0,1518
2025-11-20 14:39:00+05:30,1142.0,1142.1,1142.0,1142.1,2621
2025-11-20 14:40:00+05:30,1142.0,1142.1,1140.3,1140.5,6415
2025-11-20 14:41:00+05:30,1140.5,1142.0,1140.1,1142.0,2171
2025-11-20 14:42:00+05:30,1142.0,1142.1,1141.5,1141.9,1822
2025-11-20 14:43:00+05:30,1141.9,1142.0,1141.5,1141.6,359
2025-11-20 14:44:00+05:30,1141.6,1141.6,1139.6,1140.4,1960
2025-11-20 14:45:00+05:30,1140.4,1141.7,1140.1,1140.2,2900
2025-11-20 14:46:00+05:30,1140.2,1141.0,1140.2,1140.5,132
2025-11-20 14:47:00+05:30,1140.5,1141.0,1140.2,1140.8,1511
2025-11-20 14:48:00+05:30,1140.4,1140.4,1140.0,1140.0,479
2025-11-20 14:49:00+05:30,1140.0,1140.2,1140.0,1140.2,1198
2025-11-20 14:50:00+05:30,1140.2,1140.2,1140.0,1140.0,1417
2025-11-20 14:51:00+05:30,1140.0,1140.1,1140.0,1140.0,2867
2025-11-20 14:52:00+05:30,1140.0,1140.3,1140.0,1140.0,1985
2025-11-20 14:53:00+05:30,1140.0,1140.0,1138.5,1139.7,6638
2025-11-20 14:54:00+05:30,1139.7,1140.4,1139.7,1140.0,2419
2025-11-20 14:55:00+05:30,1140.0,1140.3,1138.7,1140.3,4421
2025-11-20 14:56:00+05:30,1140.3,1140.4,1140.0,1140.4,2376
2025-11-20 14:57:00+05:30,1140.4,1140.4,1140.0,1140.2,4044
2025-11-20 14:58:00+05:30,1140.2,1140.4,1139.8,1140.2,5474
2025-11-20 14:59:00+05:30,1140.2,1140.2,1140.1,1140.2,355
2025-11-20 15:00:00+05:30,1140.3,1140.9,1140.0,1140.8,4659
2025-11-20 15:01:00+05:30,1140.6,1140.6,1140.2,1140.2,1214
2025-11-20 15:02:00+05:30,1140.3,1140.3,1140.0,1140.0,2053
2025-11-20 15:03:00+05:30,1140.0,1140.1,1140.0,1140.0,2416
2025-11-20 15:04:00+05:30,1140.1,1140.3,1140.0,1140.3,1889
2025-11-20 15:05:00+05:30,1140.6,1141.0,1140.6,1140.7,1094
2025-11-20 15:06:00+05:30,1140.8,1140.8,1140.2,1140.4,1857
2025-11-20 15:07:00+05:30,1140.4,1140.9,1140.1,1140.4,2370
